pol_id;cand_wp19;cand_titel;cand_firstname;cand_praefix;cand_lastname;cand_birth_year;cand_sex;cand_party;cand_fed_state;cand_ll_rank;cand_wk;wp_19_direct_result;cand_website;cand_blog;cand_facebook;cand_twitter;cand_instagram;cand_youtube;cand_googleplus;cand_other_links;wp_18;wp_18_exc;wp_19;wp_19_exc;fb_identifier;fb_type;fb_sample
892;1;;Sabine;;Zeidler;;2;SPD;Bayern;51;;;;;sabine.zeidler.37;;;;;;0;;0;;sabine.zeidler.37;private;0
893;1;;Martin;;Seibert;;1;SPD;Bayern;52;;;;;martin.seibert.58;;;;;;0;;0;;martin.seibert.58;private;0
895;1;Dr.;Manuela;;Rottmann;1972;2;GRÜNE;Bayern;7;248;;http://www.manuela-rottmann.de;;ManuelaRottmannGruene;;;;;;0;;1;0;ManuelaRottmannGruene;page;1
896;1;;Erhard;;Grundl;1963;1;GRÜNE;Bayern;8;231;;http://gruene-straubing-bogen.de;;erhard.grundl;;;;;;0;;1;0;erhard.grundl;private;0
897;1;;Margarete;;Bause;1959;2;GRÜNE;Bayern;9;218;;;;;;;;;;0;;1;0;521065204608834;page;1
898;1;;Stefan;;Schmidt;1981;1;GRÜNE;Bayern;10;233;;http://www.http://www.schmidt-oberpfalz.de/;;StefanSchmidt.Bundestag;;;stefan-schmidt.eu;;;0;;1;0;StefanSchmidt.Bundestag;page;1
899;1;;Lisa;;Badum;1983;2;GRÜNE;Bayern;11;236;;http://www.lisa-badum.de/;;BadumLisa;https://twitter.com/badulrichmartha;;;;http://www.thepicta.com/user/badumlisa;0;;1;0;BadumLisa;page;1
900;1;;Karl;;Bär;;1;GRÜNE;Bayern;12;223;;;;;;;;;;0;;0;;308243095957112;page;1
901;1;;Korbinian Simon;;Gall;;1;GRÜNE;Bayern;14;222;;;;korbinian.gall;;;;;;0;;0;;korbinian.gall;private;0
902;1;;Anna;;Schmidhuber;;2;GRÜNE;Bayern;15;;;;;anna.schmidhuber;;;;;;0;;0;;anna.schmidhuber;private;0
903;1;;Sascha;;Müller;;1;GRÜNE;Bayern;16;245;;http://(www.mueller-sascha.de;;sascha.mueller;https://twitter.com/SaschaMuller;;;;;0;;0;;sascha.mueller;private;0
904;1;;Anna-Maria;;Lanzinger;;2;GRÜNE;Bayern;17;213;;http://www.gruene-erding.de/anna-maria-lanzinger-in-den-bt/;;annamaria.lanzinger;https://twitter.com/gruenhintermohr;;;;http://imgaddict.com/user/annamarialanzinger/1333489863/;0;;0;;annamaria.lanzinger;private;0
905;1;;Niklas;;Wagener;;1;GRÜNE;Bayern;18;247;;;;;;;;;;0;;0;;1423322104357790;page;1
906;1;Dr.;Pierrette Gabrielle;;Herzberger-Fofana;;1;GRÜNE;Bayern;19;;;;;pierrette.herzbergerfofana;;;;;;0;;0;;pierrette.herzbergerfofana;private;0
907;1;;Martin;;Heilig;;1;GRÜNE;Bayern;20;251;;http://martin-heilig.de;;martin.heilig.526;;;;;;0;;0;;martin.heilig.526;private;0
908;1;;Peter;;Heilrath;;1;GRÜNE;Bayern;21;219;;;;;;;;;;0;;0;;1686677591546370;page;1
909;1;;Britta;;Walthelm;;2;GRÜNE;Bayern;22;244;;http://www.britta-walthelm.de;;britta.walthelm;https://twitter.com/britterlwalt;http://instagram.com/britterl_walt;;;;0;;0;;britta.walthelm;private;0
910;1;;Mathias Gerhard;;Schüßler;;1;GRÜNE;Bayern;23;;;;;;;;;;;0;;0;;;no fb;0
911;1;;Tina;;Winklmann;;2;GRÜNE;Bayern;24;234;;http://www.tina-winklmann.info;;100012631185298;;;;;;0;;0;;100012631185298;user;1
912;1;;Helmut;;Wening;;1;GRÜNE;Bayern;25;242;;;;helmut.wening.3;;;;;;0;;0;;helmut.wening.3;private;0
913;1;;Susanne Iris;;Bauer;;2;GRÜNE;Bayern;26;237;;;;susanne.bauer.750331;;;;;;0;;0;;susanne.bauer.750331;private;0
914;1;Dr.;Günter Claus;;Räder;;1;GRÜNE;Bayern;27;257;;;;GuenterRaederOstallgaeu;;;;;;0;;0;;GuenterRaederOstallgaeu;page;1
915;1;;Adelheid Maria Irmgard;;Terpoorten;;2;GRÜNE;Bayern;28;;;;;;;;;;;0;;0;;448759395189306;page;1
916;1;;Markus;;Tutsch;;1;GRÜNE;Bayern;29;240;;;;;;;;;;0;;0;;587162938151564;page;1
917;1;;Kerstin;;Täubner-Benicke;;2;GRÜNE;Bayern;30;224;;https://www.kerstin-taeubner.de;;;https://twitter.com/taeubnerkerstin;;;;;0;;0;;130440647427295;page;1
918;1;;Albert;;Riedelsheimer;;1;GRÜNE;Bayern;31;254;;;;albert.riedelsheimer;;;;;;0;;0;;albert.riedelsheimer;private;0
919;1;;Petra Hannelore Michaela;;Seifert;;2;GRÜNE;Bayern;32;228;;;;;;;;;;0;;0;;1417431021834330;page;1
920;1;Dr.;Klaus;;Schrader;;1;GRÜNE;Bayern;33;239;;;;;;;;;;0;;0;;452749431781930;page;1
921;1;;Yvonne;;Rösel;;2;GRÜNE;Bayern;34;232;;;;YvonneRoesel;;;;;;0;;0;;YvonneRoesel;page;1
922;1;;Boris;;Burkert;;1;GRÜNE;Bayern;35;229;;;;boris.burkert;;;;;;0;;0;;boris.burkert;private;0
923;1;Dr.;Gabriela;;Seitz-Hoffmann;;2;GRÜNE;Bayern;36;226;;;;Dr-Gabriela-Seitz-Hoffmann-1796407367339753;https://twitter.com/GSeitzHoffmann;;;;http://www.gruene-weilheim.de;0;;0;;Dr-Gabriela-Seitz-Hoffmann-1796407367339753;private;0
924;1;;Andreas;;Herden;;1;GRÜNE;Bayern;37;225;;;;AndreasHerdenindenBundestag;;;;;;0;;0;;AndreasHerdenindenBundestag;page;1
925;1;;Gabriele;;Drechsler;;2;GRÜNE;Bayern;38;246;;;;gabriele.drechsler3;;;;;;0;;0;;gabriele.drechsler3;private;0
926;1;;Michael Horst Georg;;Eckstein;;1;GRÜNE;Bayern;39;238;;;;michael.eckstein.96;;;;;;0;;0;;michael.eckstein.96;private;0
927;1;;Gisela;;Helgath;;2;GRÜNE;Bayern;40;235;;;;;;;;;;0;;0;;;no fb;0
928;1;Dr.;Herbert;;Sirois;;1;GRÜNE;Bayern;41;241;;http://www.herbert-sirois.de;;;;;;;;0;;0;;;no fb;0
929;1;;Sabine;;Stellrecht-Schmidt;;2;GRÜNE;Bayern;42;249;;;;sabine.stellrechtschmidt;;;;;;0;;0;;sabine.stellrechtschmidt;private;0
930;1;;Franz;;Bossek;;1;GRÜNE;Bayern;43;253;;http://www.gruene-bossek.de;http://www.weltschuetzer.de;100008448937017;;;;;;0;;0;;100008448937017;user;1
931;1;;Vaniessa;;Rashid;;2;GRÜNE;Bayern;44;;;;;;;;;;;0;;0;;946674922071609;page;1
932;1;;Udo Jürgen;;Philipp;;1;GRÜNE;Bayern;45;;;;;udo.philipp.14;;;;;;0;;0;;udo.philipp.14;private;0
933;1;;Erna-Kathrein;;Groll;;2;GRÜNE;Bayern;46;256;;;;Erna-Kathrein-Groll-592231964191331;;;;;;0;;0;;Erna-Kathrein-Groll-592231964191331;private;0
934;1;;Christian;;Heilmann;;1;GRÜNE;Bayern;47;227;;http://grüne-deggendorf.de;;;;;;;;0;;0;;;no fb;0
935;1;;Barbara;;Pfeuffer;;2;GRÜNE;Bayern;48;250;;http://barbarapfeuffer.de;;;;;;;;0;;0;;;no fb;0
936;1;;Peter;;Uldahl;;1;GRÜNE;Bayern;49;212;;http://gruene-muehldorf.de/home/;;GrueneMuehldorf;https://twitter.com/GrueneMuehldorf;https://www.instagram.com/gruenemuehldorf/;;;;0;;0;;GrueneMuehldorf;page;1
937;1;;Agnes;;Krumwiede;;2;GRÜNE;Bayern;50;216;;;;;;;;;;0;;0;;402257926502292;page;1
938;1;;Elisabeth Dorothea;;Hoffmann;;2;GRÜNE;Bayern;51;;;;;;;;;;;0;;0;;;no fb;0
939;1;;Susanne;;Ferschl;1973;2;DIE LINKE;Bayern;3;257;;;;FerschlSusanne;;;;;;0;;1;0;FerschlSusanne;page;1
940;1;;Simone ;;Barrientos Krauss;1963;2;DIE LINKE;Bayern;5;251;;;;simonebarrientosseite;;;;;;0;;1;0;simonebarrientosseite;page;1
941;1;;Andreas;;Wagner;1972;1;DIE LINKE;Bayern;6;223;;;;;;;;;;0;;1;0;237156343076377;page;1
942;1;;Eva-Maria Elisabeth;;Schreiber;1958;2;DIE LINKE;Bayern;7;221;;;;EvaSchreiberDieLinke;;;;;;0;;1;0;EvaSchreiberDieLinke;page;1
943;1;;Erkan;;Dinar;;1;DIE LINKE;Bayern;8;228;;http://www.erkan-dinar.de;;DinarErkan;;;;;;0;;0;;DinarErkan;page;1
944;1;;Renate;;Schiefer;;2;DIE LINKE;Bayern;9;215;;http://www.die-linke-amper.de;;;;;;;;0;;0;;;no fb;0
945;1;;Frederik;;Hintermayr;;1;DIE LINKE;Bayern;10;252;;;;;;;;;;0;;0;;143760489121189;page;1
946;1;;Yenni;;Kellermann;;2;DIE LINKE;Bayern;11;227;;http://www.die-linke-niederbayern-mitte.de/;;KellermannYenni;;;;;;0;;0;;KellermannYenni;page;1
947;1;;Sebastian;;Sommerer;;1;DIE LINKE;Bayern;12;237;;https://www.die-linke.de/wahlen/kandidatinnen-und-kandidaten/?tx_mspkandidatenprofil_pi1%5Bkandidat%5D=636&tx_mspkandidatenprofil_pi1%5Baction%5D=show&tx_mspkandidatenprofil_pi1%5Bcontroller%5D=Kandidat&cHash=f074b7374f4f5c5deb6572606f963342;;sebastiansommererdielinke;https://twitter.com/SebastianSomm;;;;https://www.abgeordnetenwatch.de/profile/sebastian-sommerer;0;;0;;sebastiansommererdielinke;page;1
948;1;;Brigitte;;Wolf;;2;DIE LINKE;Bayern;13;218;;;;;;;;;;0;;0;;;no fb;0
949;1;;Anton;;Salzbrunn;;1;DIE LINKE;Bayern;14;242;;;;;;;;;;0;;0;;;no fb;0
950;1;;Annemarie;;Fingert;;2;DIE LINKE;Bayern;15;;;;;;;;;;;0;;0;;;no fb;0
951;1;;Sebastian;;Misselhorn;;1;DIE LINKE;Bayern;16;222;;;;SMisselhornDirektkandidat;;;;;;0;;0;;SMisselhornDirektkandidat;page;1
952;1;;Irmgard;;Freihoffer;1955;2;DIE LINKE;Bayern;17;233;;;;;;;;;;0;;1;0;;no fb;0
953;1;;Erich Horst;;Utz;;1;DIE LINKE;Bayern;18;212;;http://www.erich-utz.de;;erich.utz.9;;;https://www.youtube.com/watch?v=kE5nYztqokA;;https://www.abgeordnetenwatch.de/profile/erich-utz;0;;0;;erich.utz.9;private;0
954;1;;Helene Margarete;;Füllgraf;;2;DIE LINKE;Bayern;19;;;;;;;;;;;0;;0;;;no fb;0
955;1;;Roland;;Meier;;1;DIE LINKE;Bayern;20;216;;https://die-linke.de/wahlen/kandidatinnen-und-kandidaten/?tx_mspkandidatenprofil_pi1%5BkandidatenString%5D=&tx_mspkandidatenprofil_pi1%5Baction%5D=list&tx_mspkandidatenprofil_pi1%5Bcontroller%5D=Kandidat&cHash=25e3ad45a89d28267bf496782dc71ebcahlprogramm/;;roland.meier.dielinke;;https://www.instagram.com/meier.roland/;;;;0;;0;;roland.meier.dielinke;page;1
956;1;;Daniel;;Föst;1976;1;FDP;Bayern;1;217;;;;daniel.foest.Bundestag;;;;;;0;;1;0;daniel.foest.Bundestag;page;1
957;1;;Britta Katharina;;Dassler;1964;2;FDP;Bayern;9;242;;http://www.brittadassler.de;;britta.dassler;;;;;;0;;1;0;britta.dassler;private;0
958;1;;Nicole;;Bauer;1987;2;FDP;Bayern;11;228;;;;bauer.nicole.fdp;;;;;;0;;1;0;bauer.nicole.fdp;page;1
959;1;;Martin ;;Hebner;1959;1;AfD;Bayern;1;224;;;;HebnerMartin;;;;;;0;;1;0;HebnerMartin;page;1
960;1;;Peter Christian Pascal ;;Boehringer;1969;1;AfD;Bayern;2;232;;;;peter.boringer.7;;;;;;0;;1;0;peter.boringer.7;private;0
961;1;;Corinna ;;Miazga;1983;2;AfD;Bayern;3;;;;;CorinnaMiazgaPolit;;;;;;0;;1;0;CorinnaMiazgaPolit;page;1
962;1;;Petr ;;Bystron;1972;1;AfD;Bayern;4;217;;;;bystronpetr;;;;;;0;;1;0;bystronpetr;page;1
963;1;;Martin Johannes ;;Sichert;1980;1;AfD;Bayern;5;244;;http://www.afdnuernberg.de;;sichertmartin;https://twitter.com/afdnbg;;https://www.youtube.com/channel/UCnM0vLp9DBb1gtOfhCklSYQ;;;0;;1;0;sichertmartin;page;1
964;1;;Hansjörg Gerhard Georg ;;Müller;1968;1;AfD;Bayern;6;225;;;;;;;;;;0;;1;0;945916115500427;page;1
965;1;;Peter ;;Felser;1969;1;AfD;Bayern;7;256;;http://www.peterfelser.de;;;;;https://www.youtube.com/channel/UCIkW25lZd2jFgg_F5E69UVg;;;0;;1;0;225499161202327;page;1
966;1;;Gerold ;;Otten;1955;1;AfD;Bayern;8;221;;http://www.gerold-otten.de;;GeroldOttenAfD;https://twitter.com/ttte94;;;;;0;;1;0;GeroldOttenAfD;page;1
967;1;;Stephan ;;Protschka;1977;1;AfD;Bayern;9;230;;https://www.stephan-protschka.de;;Protschka.Stephan;https://twitter.com/ProtschkaStepha;;https://www.youtube.com/channel/UCAWFm-SUcGfGvLaGWr8vh3Q;;;0;;1;0;Protschka.Stephan;page;1
968;1;;Thomas;;Heilmann;1964;1;CDU;Berlin;4;79;35,40%;;;thomasheilmannoffiziell;;;;;;0;;1;0;thomasheilmannoffiziell;page;1
969;1;Dr.;Gottfried;;Ludewig;;1;CDU;Berlin;5;76;;;;GottfriedLudewigMdA;;;;;;0;;0;;GottfriedLudewigMdA;page;1
970;1;Dr.;Niels;;Korte;;1;CDU;Berlin;8;84;;;;nielskorte;;;;;;0;;0;;nielskorte;page;1
971;1;;Timur;;Husein;;1;CDU;Berlin;9;83;;;;;;;;;;0;;0;;193944157325672;page;1
972;1;;Dagmar;;König;;2;CDU;Berlin;10;;;;;;;;;;;0;;0;;;no fb;0
973;1;;Djengizkhan;;Hasso;;1;CDU;Berlin;11;;;;;djengizkhanhasso2017;;;;;;0;;0;;djengizkhanhasso2017;page;1
974;1;;Steffen;;Helbing;;1;CDU;Berlin;12;;;;;steffen.helbing.1;;;;;;0;;0;;steffen.helbing.1;private;0
975;1;;Birga;;Köhler;;2;CDU;Berlin;13;;;;;;;;;;;0;;0;;391737634559651;page;1
976;1;;Christina;;Henke;;2;CDU;Berlin;14;;;;;christinahenkeberlin;;;;;;0;;0;;christinahenkeberlin;page;1
977;1;Dr.;Manuel;;Heide;;1;CDU;Berlin;15;;;;;;;;;;;0;;0;;;no fb;0
981;1;;Barbara;;Scheffer;;2;SPD;Berlin;15;;;;;barbara.scheffer.7;;;;;;0;;0;;barbara.scheffer.7;private;0
983;1;;Stefan;;Gelbhaar;1976;1;GRÜNE;Berlin;2;76;;;;stefan.gelbhaar;;;;;;0;;1;0;stefan.gelbhaar;private;0
984;1;Dr.;Laura;;Dornheim;;2;GRÜNE;Berlin;5;;;;;lsdornheim;;;;;;0;;0;;lsdornheim;private;0
985;1;;Erik;;Marquardt;;1;GRÜNE;Berlin;6;84;;http://www.erik-marquardt.de;;erikmarquardtde;https://twitter.com/erikmarquardtde;http://instagram.com/erikmarquardtde;;;;0;;0;;erikmarquardtde;page;1
986;1;Dr.;Hannah;;Neumann;;2;GRÜNE;Berlin;7;86;;http://hannahneumann.berlin;http://hannahneumann.berlin;HannahNeumann.LBerg;https://twitter.com/Hannah_LBerg;;;;;0;;0;;HannahNeumann.LBerg;page;1
987;1;;Tibor;;Harrach;;1;GRÜNE;Berlin;8;;;;;tibor.harrach;;;;;;0;;0;;tibor.harrach;private;0
988;1;;Christa ;;Markl-Vieto Estrada;;2;GRÜNE;Berlin;9;;;;;;;;;;;0;;0;;;no fb;0
989;1;;Ulli;;Reichardt;;1;GRÜNE;Berlin;10;;;;;;;;;;;0;;0;;;no fb;0
997;1;;Hakan;;Tas;;1;DIE LINKE;Berlin;6;77;;http://www.die-linke-reinickendorf.de/wahlen/bundestag_2017/hakan_tas/;;Hakan-Tas-588431027868320;https://twitter.com/HakanTasBerlin;;;;http://www.hakan-tas.de;0;;0;;Hakan-Tas-588431027868320;private;0
1010;1;;Franziska;;Brychcy;;2;DIE LINKE;Berlin;9;79;;;;franziska.brychcy;;;;;;0;;0;;franziska.brychcy;private;0
1033;1;;Christoph;;Meyer;1975;1;FDP;Berlin;1;80;;https://cmeyer.2017.fdp.de/;;christoph.meyer.berlin;https://twitter.com/ChristophFDP;https://www.instagram.com/christophfdp/;;;;0;;1;0;christoph.meyer.berlin;page;1
1034;1;;Daniela;;Kluckert;1980;2;FDP;Berlin;2;76;;;;kluckert.daniela;;;;;;0;;1;0;kluckert.daniela;page;1
1035;1;;Hartmut Heinrich Wilhelm;;Ebbing;1956;1;FDP;Berlin;3;79;;;;fdp.hartmut.ebbing;;;;;;0;;1;0;fdp.hartmut.ebbing;page;1
1036;1;;Juliane;;Hüttl;;2;FDP;Berlin;4;77;;;;jule.huttl;;;;;;0;;0;;jule.huttl;private;0
1037;1;;Roman-Francesco;;Rogat;;1;FDP;Berlin;5;85;;https://rfrogat.2017.fdp.de/;;RomanFrancescoRogat;https://twitter.com/romansen1337;http://instagram.com/romansen;;;;0;;0;;RomanFrancescoRogat;page;1
1038;1;Dr.;Katharina;;Ziolkowski;;2;FDP;Berlin;6;75;;http://www.katharina-ziolkowski.berlin;;;https://twitter.com/ziolkowski2017;http://instagram.com/team_ziolkowski;;;;0;;0;;;no fb;0
1039;1;;Marcus;;Jensen;;1;FDP;Berlin;7;82;;http://www.marcus-jensen.de;;marcus.jensen.90663;;;;;;0;;0;;marcus.jensen.90663;private;0
1040;1;;Ralf E.;;Henze;;1;FDP;Berlin;8;84;;http://htp://www.reh-fdp.de;;henze.ralf;;;;;;0;;0;;henze.ralf;private;0
1041;1;;Dirk;;Gawlitza;;1;FDP;Berlin;9;86;;;;gawlitza.berlin;;;;;;0;;0;;gawlitza.berlin;page;1
1042;1;;Johannes;;Zabel;;1;FDP;Berlin;10;;;;;JohannesJamesZabel;;;;;;0;;0;;JohannesJamesZabel;page;1
1043;1;;Darija;;Bräuniger;;2;FDP;Berlin;11;;;;;100008388941319;;;;;;0;;0;;100008388941319;user;1
1044;1;;Beatrix ;von;Storch;1971;2;AfD;Berlin;1;75;;;;;;;;;;0;;1;0;549796328395150;page;1
1045;1;Dr.;Gottfried ;;Curio;1960;1;AfD;Berlin;2;;;;;;;;;;;0;;1;0;265344823886953;page;1
1046;1;Dr.;Götz ;;Frömming;1968;1;AfD;Berlin;3;;;;;goetzfroemming;https://twitter.com/gtzfrmming;;;;;0;;1;0;goetzfroemming;page;1
1047;1;Dr.;Birgit ;;Malsack-Winkemann;1964;2;AfD;Berlin;4;;;;;;;;;;;0;;1;0;birgit.malsackwinkemann;no fb;0
1048;1;Dr.;Nicolaus ;;Fest;;1;AfD;Berlin;5;80;;;;;;;;;;0;;0;;882642331769455;page;1
1049;1;Dr.;Hans-Joachim ;;Berg;;1;AfD;Berlin;6;;;;;;;;;;;0;;0;;;no fb;0
1050;1;;Jörg ;;Sobolewski;;1;AfD;Berlin;7;;;;;;;;;;;0;;0;;815382768583877;page;1
1051;1;Dr.;Marius ;;Radtke;;1;AfD;Berlin;8;86;;http://afd-lichtenberg.de/;;MariusRadtke.afd;https://twitter.com/Marius_Radtke;;;;;0;;0;;MariusRadtke.afd;page;1
1052;1;;Harald ;;Laatsch;;1;AfD;Berlin;9;;;;;haraldlaatsch;;;;;;0;;0;;haraldlaatsch;page;1
1053;1;Dr.;Ralf-Günther ;;Conradi;;1;AfD;Berlin;10;;;;;;;;;;;0;;0;;;no fb;0
1054;1;Dr.;Dietlind;;Tiemann;1955;2;CDU;Brandenburg;3;60;31,80%;;;;;;;;;0;;1;0;203575543022507;page;1
1055;1;Dr.;Saskia;;Ludwig;;2;CDU;Brandenburg;8;61;;;;;;;;;;0;;0;;508980172628755;page;1
1056;1;;Michael;;Möckel;;1;CDU;Brandenburg;11;;;;;michael.moeckel1;;;;;;0;;0;;michael.moeckel1;private;0
1057;1;;Evelyn Susann;;Rolle;;2;CDU;Brandenburg;12;;;;;;;;;;;0;;0;;;no fb;0
1058;1;;Julian;;Brüning;;1;CDU;Brandenburg;13;;;;;Julian.Bruening94;;;;;;0;;0;;Julian.Bruening94;page;1
1059;1;;Benjamin;;Grimm;;1;SPD;Brandenburg;6;58;;http://benjamin-grimm.de;http://benjamin-grimm.de/blog/;benjamingrimm.spd;;http://instagram.com/benjamin_grimm_;;;;0;;0;;benjamingrimm.spd;page;1
1060;1;;Stephen;;Ruebsam;;1;SPD;Brandenburg;10;59;;http://www.stephen-ruebsam.de;https://www.stephen-ruebsam.de/ruebsams-blog;ruebsamstephen;https://twitter.com/stephenruebsam;https://www.instagram.com/stephenruebsam/;;;;0;;0;;ruebsamstephen;page;1
1061;1;Prof. Dr.;Erardo;;Rautenberg;;1;SPD;Brandenburg;8;60;;;;;;;;;;0;;0;;203623883465969;private;0
1062;1;Dr.;Manja;;Schüle;1976;2;SPD;Brandenburg;3;61;26,10%;;;;;;;;;0;;1;0;818345891640837;page;1
1063;1;;Sylvia;;Lehmann;;2;SPD;Brandenburg;5;62;;;;sylvia.lehmann.16;;;;;;0;;0;;sylvia.lehmann.16;private;0
1064;1;Dr.;Franz H.;;Berger;;1;SPD;Brandenburg;14;63;;https://franz-berger.spd.de/;;SPDBerger;https://twitter.com/SPDBERGER;https://www.instagram.com/SPDBerger/;;;;0;;0;;SPDBerger;page;1
1065;1;;Hannes;;Walter;;1;SPD;Brandenburg;12;65;;;;;;;;;;0;;0;;405133569817584;page;1
1066;1;;Gerhard;;Kalinka;;1;GRÜNE;Brandenburg;2;62;;;;gerhard.kalinka;;;;;;0;;0;;gerhard.kalinka;private;0
1067;1;;Petra;;Budke;;2;GRÜNE;Brandenburg;3;58;;;;petra.budke.7;;;;;;0;;0;;petra.budke.7;private;0
1068;1;;Jan;;Sommer;;1;GRÜNE;Brandenburg;4;59;;;;gruener.sommer;;;;;;0;;0;;gruener.sommer;private;0
1069;1;;Frauke Andrea;;Havekost;;2;GRÜNE;Brandenburg;5;;;;;frauke.havekost;;;;;;0;;0;;frauke.havekost;private;0
1070;1;;Martin;;Wandrey;;1;GRÜNE;Brandenburg;6;56;;;;;;;;;;0;;0;;278833262518291;page;1
1071;1;;Anke;;Domscheit-Berg;1968;2;DIE LINKE;Brandenburg;3;60;;http://www.ankedomscheitberg.de;http://www.ankedomscheitberg.de;;https://www.twitter.com/anked;http://www.instagram.com/adomscheitberg;;;http://www.dielinke-stadt-brb.de/wahlen/bundestagswahl/2017/unsere_kandidatin/;0;;1;0;394450414220955;page;1
1072;1;;Birgit Doris;;Kaufhold;;2;DIE LINKE;Brandenburg;5;64;;;;;;;;;;0;;0;;217780618629720;page;1
1073;1;;Kerstin;;Kühn;;2;DIE LINKE;Brandenburg;7;59;;;;;;;;;;0;;0;;1459101630785400;page;1
1074;1;;Ralf Peter;;Kaiser;;1;DIE LINKE;Brandenburg;8;;;;;;;;;;;0;;0;;;no fb;0
1075;1;;Diana;;Tietze;;2;DIE LINKE;Brandenburg;9;65;;http://www.diana-tietze.de;;diana.tietze.dielinke;;;;;;0;;0;;diana.tietze.dielinke;page;1
1076;1;;Carsten Joachim;;Preuß;;1;DIE LINKE;Brandenburg;10;62;;http://www.carstenpreuss.de;;carstenpreuss.zossen;;;;;;0;;0;;carstenpreuss.zossen;page;1
1077;1;;Linda;;Teuteberg;1981;2;FDP;Brandenburg;1;61;;;;;;;;;;0;;1;0;206642169865571;page;1
1078;1;Prof. Dr.;Martin;;Neumann;1956;1;FDP;Brandenburg;2;65;;;;MartinNeumannFDP;;;;;;0;;1;0;MartinNeumannFDP;page;1
1079;1;;Eric;;Vohn;;1;FDP;Brandenburg;3;60;;http://Eric-Vohn.de;;VohnBTW17;;;;;;0;;0;;VohnBTW17;page;1
1080;1;;Mirko;;Dachroth;;1;FDP;Brandenburg;4;59;;http://mdachroth.2017.fdp.de;;;;;;;;0;;0;;;no fb;0
1081;1;;Laura;;Schieritz;;2;FDP;Brandenburg;5;57;;https://lschieritz.2017.fdp.de/;;Schieritz.Laura;;;;;;0;;0;;Schieritz.Laura;private;0
1082;1;Dr.;Manfred Werner Reinhold;;Dietrich;;1;FDP;Brandenburg;6;63;;;;;;;;;;0;;0;;;no fb;0
1083;1;Prof. Dr.;Volkmar;;Richter;;1;FDP;Brandenburg;7;58;;;;100010253191828;;;;;;0;;0;;100010253191828;user;1
1084;1;Dr.;Eberhardt Alexander ;;Gauland;1941;1;AfD;Brandenburg;1;63;;;;;;;;;;0;;1;0;Alexander-Gauland-281469515591141;no fb;0
1085;1;;Roman Johannes ;;Reusch;1954;1;AfD;Brandenburg;2;;;;;;;;;;;0;;1;0;;no fb;0
1086;1;;René ;;Springer;1979;1;AfD;Brandenburg;3;61;;;;;;;;;;0;;1;0;180406922444317;page;1
1087;1;;Steffen ;;Kotré;1971;1;AfD;Brandenburg;4;;;;;steffen.kotre;;;;;;0;;1;0;steffen.kotre;private;0
1088;1;;Norbert ;;Kleinwächter;;1;AfD;Brandenburg;5;;;http://www.norbert-kleinwaechter.de;;norbert.kleinwaechter;https://twitter.com/NKleinwaechter;;https://www.youtube.com/channel/UCQllUfyXPV9BqzNKoGZ3awA;;;0;;0;;norbert.kleinwaechter;page;1
1089;1;;Dietmar ;;Ertel;;1;AfD;Brandenburg;6;62;;http://www.dietmar-ertel.de;;Ertel.WK62;;;;;;0;;0;;Ertel.WK62;page;1
1090;1;;Andreas ;;Galau;;1;AfD;Brandenburg;7;;;;;;;;;;;0;;0;;271406336317176;page;1
1091;1;;Daniel ;Freiherr von ;Lützow;;1;AfD;Brandenburg;8;;;;;;;;;;;0;;0;;1428591354092550;page;1
1092;1;;Stefan ;;Edler;;1;AfD;Brandenburg;9;;;;;;;;;;;0;;0;;;no fb;0
1093;1;;Michael ;;Limburg;;1;AfD;Brandenburg;10;;;;;;;;;;;0;;0;;;no fb;0
1094;1;;Wilko ;;Möller;;1;AfD;Brandenburg;11;;;;;;;;;;;0;;0;;804591849667951;page;1
1095;1;;Michael ;;Nehls;;1;AfD;Brandenburg;12;56;;;;michael.nehls.14;;;;;;0;;0;;michael.nehls.14;private;0
1096;1;;Torsten;;Neuhoff;;1;CDU;Bremen;3;;;;;;;;;;;0;;0;;;no fb;0
1097;1;;Claas Heinrich Remmert;;Rohmeyer;;1;CDU;Bremen;4;;;;;;;;;;;0;;0;;330344354117;page;1
1098;1;;Theresa Annalena;;Gröninger;;2;CDU;Bremen;5;;;;;;;;;;;0;;0;;423433858039872;page;1
1099;1;;Bernd Werner;;Wundersee;;1;CDU;Bremen;6;;;;;;;;;;;0;;0;;;no fb;0
1100;1;;Uwe;;Schmidt;1966;1;SPD;Bremen;2;55;34,10%;;;;;;;;;0;;1;0;285483338534105;page;1
1101;1;;Ute;;Reimers-Bruns;;2;SPD;Bremen;3;;;;;100005900538367;;;;;;0;;0;;100005900538367;user;1
1102;1;;Florian;;Boehlke;;1;SPD;Bremen;4;;;;;;;;;;;0;;0;;;no fb;0
1103;1;;Kadriye;;Pile;;1;SPD;Bremen;5;;;;;;;;;;;0;;0;;;no fb;0
1104;1;;David Narayan;;Ittekkot;;1;SPD;Bremen;6;;;;;david.ittekkot;;;;;;0;;0;;david.ittekkot;private;0
1105;1;Dr.;Kirsten;;Kappert-Gonther;1966;2;GRÜNE;Bremen;1;54;;https://kappertgonther.de/;;KappertGonther;;;;;;0;;1;0;KappertGonther;page;1
